Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
188,Con él llegó el escándalo,1960,2h 30m,Approved,"7,4"," (4,2 mil)",Vincente Minnelli,"Robert Mitchum, Eleanor Parker, George Peppard",Family,"La dramática historia de la influyente familia Hunnicutt, ambientada en Texas a finales de la década de 1950."
189,Eshche odin god,2014,1h 47m,,"6,5", (446),Oxana Bychkova,"Nadya Lumpova, Aleksey Filimonov, Natalya Tereshkova",Family,Young married couple in today's Moscow: He's an unemployed guy who gets some money by giving rides to strangers at nights. She's a young graphic designer who just got her first job. The film tracks their unstable relationship throughout a year.
190,La buena esposa,2017,1h 39m,12,"7,2", (45 mil),Björn Runge,"Glenn Close, Jonathan Pryce, Max Irons",Family,"Una esposa cuestiona sus elecciones vitales mientras viaja a Estocolmo con su esposo, donde este recibirá el Premio Nobel de Literatura."
191,La mujer del año,1942,1h 54m,A,"7,1", (12 mil),George Stevens,"Spencer Tracy, Katharine Hepburn, Fay Bainter",Family,"Los periodistas rivales Sam y Tess se enamoran y se casan, pero su relación se resiente cuando a Sam le molesta el agitado estilo de vida de Tess."
192,Ve'Lakhta Lehe Isha,2004,1h 37m,,"7,1", (689),Ronit Elkabetz,"Shlomi Elkabetz, Ronit Elkabetz, Simon Abkarian, Gilbert Melki",Family,"La historia tiene lugar en Haifa, Israel, en 1979, durante tres días antes del Shabat. Una joven esponsa intenta criar a tres hijos, trabajar desde casa y observar las estrictas normas marroquíes."
193,Kâbê,2008,2h 13m,Not Rated,"7,6"," (1,6 mil)",Yôji Yamada,"Sayuri Yoshinaga, Tadanobu Asano, Rei Dan",Family,"In 1930s Japan, a mother endures hardship to raise her children when her academic husband is marked as an enemy of the state and imprisoned."
194,El incomprendido,1966,1h 44m,,"7,6"," (1,5 mil)",Luigi Comencini,"Anthony Quayle, Stefano Colagrande, Simone Giannozzi",Family,A study of bitter relationships between a widower and his two sons.
195,Baaria,2009,2h 43m,Not Rated,"6,9"," (8,3 mil)",Giuseppe Tornatore,"Francesco Scianna, Margareth Madè, Lina Sastri",Family,Baaria is Sicilian slang for Bagheria where Tornatore was born and this is an autobiographic epic of three generations in the Sicilian village where he was born.
196,"Funuke domo, kanashimi no ai wo misero",2007,1h 52m,,"7,0", (963),Daihachi Yoshida,"Eriko Satô, Aimi Satsukawa, Hiromi Nagasaku",Family,"Traumatic incidents, conflicts, and bloody quarrels awaits the Wago family members who return home to bury their parents."
197,Carácter,1997,2h 2m,R,"7,7", (12 mil),Mike van Diem,"Jan Decleir, Fedja van Huêt, Betty Schuurman",Family,Un joven lucha en la dura Holanda de principios del siglo XX por llegar a ser abogado. Ademas debe lidiar con la difícil relación que mantiene con sus padres y con las mujeres.
198,Pokhoronite menya za plintusom,2009,1h 57m,,"7,0"," (1,5 mil)",Sergey Snezhkin,"Svetlana Kryuchkova, Aleksey Petrenko, Mariya Shukshina",Family,"A small child is trapped in a tug-of-war battle between his frivolous, but loving mother and an emotionally abusive neurotic grandmother, who wants to ""shelter"" her beloved grandson at all cost."
199,Big Little Lies,2017–2026,15 episodios,18,"8,4", (240 mil),David E. Kelley,"Reese Witherspoon, Nicole Kidman, Shailene Woodley",Family,Las vidas aparentemente perfectas de tres madres de alumnos de primaria se ven envueltas en un asesinato.
200,El árbol de la vida,2011,2h 19m,A,"6,8", (190 mil),Terrence Malick,"Brad Pitt, Sean Penn, Jessica Chastain",Family,"La historia de una familia en Waco, Texas en 1956. El hijo mayor es testigo de la pérdida de la inocencia y lucha con las enseñanzas contrapuestas de sus padres."
201,Papá está en viaje de negocios,1985,2h 16m,R,"7,7", (11 mil),Emir Kusturica,"Moreno De Bartoli, Predrag 'Miki' Manojlovic, Mirjana Karanovic",Family,Una familia se ve profundamente afectada por las aventuras extramaritales de su padre y las turbulentas consecuencias de la separación de Tito-Stalin.
202,El viaje de Nisha,2017,1h 46m,16,"7,4"," (6,3 mil)",Iram Haq,"Maria Mozhdah, Adil Hussain, Ekavali Khanna",Family,"Nisha lleva una doble vida como perfecta hija pakistaní en casa y como adolescente noruega ordinaria con sus amigos, hasta que estas dos realidades colisionan."
203,We the Animals,2018,1h 34m,R,"6,9"," (4,8 mil)",Jeremiah Zagar,"Evan Rosado, Raúl Castillo, Sheila Vand",Family,"Manny, Joel, and Jonah tear their way through childhood and push against the volatile love of their parents. As Manny and Joel grow into versions of their father and Ma dreams of escape, Jonah embraces an imagined world all on his own."
204,This Is Us,2016–2022,106 episodios,12,"8,7", (171 mil),Dan Fogelman,"Milo Ventimiglia, Mandy Moore, Sterling K. Brown",Family,"La conmovedora y emotiva historia de unos trillizos singulares, sus dificultades y sus maravillosos padres."
205,"De tal padre, tal hijo",2013,2h 1m,7,"7,8", (30 mil),Hirokazu Koreeda,"Masaharu Fukuyama, Machiko Ono, Yôko Maki",Family,"Ryota es un exitoso hombre de negocios adicto al trabajo. Cuando se entera de que su hijo biológico fue cambiado por otro después de nacer, se enfrenta a la decisión de elegir a su verdadero hijo o al que ha criado como propio."
206,Nadie sabe,2004,2h 21m,PG-13,"8,0", (34 mil),Hirokazu Koreeda,"Yûya Yagira, Ayu Kitaura, Hiei Kimura",Family,"En un pequeño apartamento de Tokio, Akira, de doce años, debe cuidar de sus hermanos menores después de que su madre los deja y no da señales de regresar."
207,La traversée de l'Atlantique à la rame,1978,24m,,"6,5", (221),Jean-François Laguionie,"Charlotte Maury-Sentier, Jean-Pierre Sentier",Family,A short film about a couple who leave their home in New York City and spend the rest of their lives in a boat in the Atlantic Ocean.
208,El regreso de Ben,2018,1h 43m,12,"6,7", (25 mil),Peter Hedges,"Julia Roberts, Lucas Hedges, Courtney B. Vance",Family,Un adolescente drogadicto se presenta inesperadamente en casa de su familia en Nochebuena.
209,Oriente es oriente,1999,1h 36m,13,"6,9", (21 mil),Damien O'Donnell,"Om Puri, Linda Bassett, Jordan Routledge",Family,"A principios de la década de 1970 en Inglaterra, un padre paquistaní encuentra la autoridad que había mantenido anteriormente desafiada por sus hijos cada vez más anglicizados."
210,Un lugar en ninguna parte,1988,1h 56m,PG-13,"7,6", (19 mil),Sidney Lumet,"Christine Lahti, River Phoenix, Judd Hirsch",Family,El hijo mayor de una familia fugitiva cumple la mayoría de edad y decide vivir su propia vida.
211,El sur,1983,1h 35m,T,"7,8"," (7,1 mil)",Víctor Erice,"Omero Antonutti, Sonsoles Aranguren, Icíar Bollaín",Family,"Una mujer reflexiona sobre su relación con su padre durante su infancia, intentando comprender la profundidad de su desesperación y la verdad tras sus mitos."
212,Un asunto de familia,2018,2h 1m,12,"7,9", (93 mil),Hirokazu Koreeda,"Lily Franky, Sakura Andô, Kirin Kiki",Family,Una familia japonesa con ingresos insuficientes depende del robo para llegar a fin de mes.
213,Fences,2016,2h 19m,12,"7,2", (123 mil),Denzel Washington,"Denzel Washington, Viola Davis, Stephen McKinley Henderson",Family,"Un padre afro-americano de clase obrera cría una familia en los 50, al tiempo que intenta aceptar los acontecimientos de su vida."
214,Ottsy i dedy,1982,1h 23m,,"7,1", (198),Yuri Yegorov,"Anatoliy Papanov, Valentin Smirnitskiy, Aleksey Yasulovich",Family,Lukovs family lived peacefully until their grandpa Aleksey started to prove that he is not old.
215,El perro mongol,2005,1h 33m,G,"7,5"," (3,7 mil)",Byambasuren Davaa,"Batchuluun Urjindorj, Buyandulam Daramdadi, Nansal Batchuluun",Family,"The little Nansal finds a baby dog in the Mongolian veld, who becomes her best friend against all rejections of her parents."
216,La ganadora,2005,1h 39m,PG-13,"7,2"," (8,5 mil)",Jane Anderson,"Julianne Moore, Woody Harrelson, Laura Dern",Family,"In 1950s Ohio, a mother of 10 enters jingle contests to support her family, while her alcoholic husband struggles with a dead-end job. She faces poverty and abuse, but remains optimistic as she tries to keep her large family together."
217,Madre e hijo,2013,1h 52m,12,"7,3"," (9,1 mil)",Cãlin Peter Netzer,"Luminita Gheorghiu, Bogdan Dumitrache, Natasa Raab",Family,"After the terrible news of a fatal car accident involving her son, a desperate mother will do anything in her power to set her child free."
218,Principios de verano,1951,2h 5m,Not Rated,"8,0", (10 mil),Yasujirô Ozu,"Setsuko Hara, Chishû Ryû, Chikage Awashima",Family,"A family chooses a match for their daughter Noriko, but she, surprisingly, has her own plans."
219,Después de la tormenta,2016,1h 58m,A,"7,4", (14 mil),Hirokazu Koreeda,"Hiroshi Abe, Yôko Maki, Satomi Kobayashi",Family,"Tras la muerte de su padre, un detective privado trata de conseguir dinero para pagar la manutención de su hijo y recuperar la relación con él y con su exesposa."
220,Angustia de un querer,1971,1h 30m,PG,"6,3", (295),Nadine Trintignant,"Catherine Deneuve, Marcello Mastroianni, Serge Marquand",Family,"Catherine and Marcello are secluded in their house, living under the candlelight. Unable to accept the injustice behind the loss of their nine-month-old baby, they face a slow but definite self-destruction."
221,Días de radio,1987,1h 28m,PG,"7,4", (38 mil),Woody Allen,"Mike Starr, Paul Herman, Don Pardo",Family,Una mirada nostálgica a la edad de oro de la radio que se centra en una familia normal y los diversos artistas del medio.
222,El castillo de cristal,2017,2h 7m,12,"7,1", (40 mil),Destin Daniel Cretton,"Brie Larson, Woody Harrelson, Naomi Watts",Family,"Una joven crece en una familia disfuncional de nómadas inconformistas, con una madre que es una artista excéntrica y un padre alcohólico que intenta despertar la imaginación de los niños con la esperanza de distraerlos de su pobreza."
223,La habitación,2015,1h 58m,12,"8,1", (474 mil),Lenny Abrahamson,"Brie Larson, Jacob Tremblay, Sean Bridgers",Family,"Un niño es mantenido cautivo en una habitación con su madre desde su nacimiento, por lo que nunca ha conocido el mundo exterior."
224,Together (Juntos),2002,1h 56m,PG,"7,4"," (4,6 mil)",Kaige Chen,"Yun Tang, Peiqi Liu, Hong Chen",Family,"A violin prodigy and his father travel to Beijing, where the father seeks the means to his son's success while the son struggles to accept the path laid before him."
225,Diez horas al paraíso,2012,1h 32m,Not Rated,"7,1"," (4,9 mil)",Mads Matthiesen,"Kim Kold, Elsebeth Steentoft, Lamaiporn Sangmanee Hougaard",Family,"Dennis, a painfully shy 38-year-old bodybuilder who lives with his mother, sets off to Thailand in search of love."
226,Una mujer bajo la influencia,1974,2h 35m,18,"8,0", (32 mil),John Cassavetes,"Peter Falk, Gena Rowlands, Fred Draper",Family,"Mabel, mujer y madre, es querida por su esposo Nick, a pesar del reto que su enfermedad mental impone."
227,Sin testigos,1983,1h 35m,,"7,3", (676),Nikita Mikhalkov,"Irina Kupchenko, Mikhail Ulyanov, Eduard Artemyev",Family,Without Witness is an unflinchingly intimate and wickedly plotted two-actor tour de force pitting a divorced couple against each other and themselves.
228,Elegía de Naniwa,1936,1h 11m,,"7,2"," (2,8 mil)",Kenji Mizoguchi,"Isuzu Yamada, Yôko Umemura, Chiyoko Ôkura",Family,A young woman becomes a mistress of her boss in order to support her family.
229,Secret Sunshine,2007,2h 22m,13,"7,5", (10 mil),Lee Chang-dong,"Jeon Do-yeon, Song Kang-ho, Lee Dong-yong",Family,"Una mujer se traslada al pueblo donde nació su difunto marido. Mientras intenta integrarse, otro trágico acontecimiento trastoca su vida."
230,Oda a mi padre,2014,2h 6m,12,"7,8"," (6,7 mil)",JK Youn,"Hwang Jung-min, Yunjin Kim, Oh Dal-su",Family,"Amid the time of Korean War, a young boy's vow to take care of his family marked the beginning of a lifelong promise spanning 60 years."
231,Los momentos eternos de Maria Larssons,2008,2h 11m,Not Rated,"7,5"," (6,1 mil)",Jan Troell,"Maria Heiskanen, Mikael Persbrandt, Jesper Christensen",Family,"In a time of social change and unrest, war and poverty, a young working class woman, Maria, wins a camera in a lottery. The decision to keep it alters her whole life."
232,Davay razvedyomsya!,2019,1h 35m,,"5,5", (613),Anna Parmas,"Anna Mikhalkova, Olga Albanova, Vitali Daushev",Family,"Masha, a gynaecology doctor, is so absorbed by her work that she doesn't immediately come to notice that her husband is about to leave her. Her life is shattered: Masha is overloaded at work, and her kids are demanding constant attention. Used to winning, Masha isn't ready to hand over her beloved husband to a young and stunning-looking fitness trainer. Masha won't stop at anything to get him back, including turning to supernatural forces. But her new life opens up new opportunities, so is this old barely flickering flame really worth reigniting?"
233,Dvoe,2018,1h 34m,,"6,0", (99),Timofey Zhalnin,"Anton Momot, Tatyana Polosina, Andrei Shchepochkin",Family,"Having despaired to restore her health by traditional medicine, Nadia persuades her husband Andrei to hike to a radon lake in the hope of a cure. Andrei agrees. On the journey, away from Nadia's harsh father, he plans to tell her that he wants to le for a divorce. But nature interferes with their plans."
234,Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,2017,1h 30m,Not Rated,"7,1"," (4,3 mil)",Aleksandr Khant,"Evgeniy Tkachuk, Aleksey Serebryakov, Andrey Smirnov",Family,"Hoping to claim his newly-vacated apartment, a young man travels across Russia with his aging gangster father to admit him into a nursing home."
235,Brak,1987,10m,,"7,1", (130),Garri Bardin,"Irina Muravyova, Garri Bardin, Gennadiy Khazanov",Family,"A story of acquaintance, love, marriage and family life, told with the help of two ropes."
236,Rodnya,1982,1h 38m,,"7,3"," (1,7 mil)",Nikita Mikhalkov,"Nonna Mordyukova, Svetlana Kryuchkova, Yuriy Bogatyryov",Family,A woman from the countryside comes to the city to visit her only daughter and granddaughter. She is hopelessly lost in this world she does not understand.
237,Tretya meshchanskaya,1927,1h 26m,,"7,3"," (1,4 mil)",Abram Room,"Vladimir Fogel, Nikolay Batalov, Lyudmila Semyonova",Family,"A married couple have a small apartment in Moscow. When an old friend of the husband's arrives in the city, he is unable to find lodgings. Kolia, the husband, invites his friend to move in with them."
238,Povorot,1979,1h 40m,,"7,1", (206),Vadim Abdrashitov,"Oleg Yankovskiy, Irina Kupchenko, Anatoliy Solonitsyn",Family,"Returning to Moscow from their honeymoon, a young couple strike and kill an elderly pedestrian. The husband must stand trial, but is it fair, he thinks. She was old and negligent and poor. Why should his life be ruined?"
239,Chaharshanbe-soori,2006,1h 42m,Not Rated,"7,6", (14 mil),Asghar Farhadi,"Hediyeh Tehrani, Taraneh Alidoosti, Hamid Farrokhnezhad",Family,"On the last Wednesday before the spring solstice ushers in the Persian New Year, people set off fireworks following an ancient Zoroastrian tradition. Rouhi, spending her first day at a new job, finds herself in the midst of a different kind of fireworks -- a domestic dispute between her new boss and his wife."
240,Él,1953,1h 32m,Approved,"7,9", (7 mil),Luis Buñuel,"Arturo de Córdova, Delia Garcés, Aurora Walker",Family,"El exterior suave de un marido se deshace después de su matrimonio, y desata su temperamento paranoico y volátil en su esposa, que se intensifica a rabietas más peligrosas e impredecibles."
241,La ruleta china,1976,1h 26m,18,"7,2", (5 mil),Rainer Werner Fassbinder,"Anna Karina, Margit Carstensen, Brigitte Mira",Family,"Both parents of a young teen who walks with crutches secretly meet their lovers, who both surprise each other at the family's country home. The daughter arrives and initiates a guessing game of ""Chinese roulette."""
242,El mercader de las cuatro estaciones,1972,1h 28m,18,"7,3"," (5,6 mil)",Rainer Werner Fassbinder,"Hans Hirschmüller, Irm Hermann, Hanna Schygulla",Family,"Hans Epp, un hombre con tendencias autodestructivas, busca significado a la vida vendiendo fruta sin conseguirlo, y su desafección se convierte en desesperación."
243,Tully,2018,1h 35m,12,"6,9", (66 mil),Jason Reitman,"Charlize Theron, Mackenzie Davis, Ron Livingston",Family,Una madre de tres niños contrata a una niñera nocturna para que la ayude con su recién nacido.
244,Aritmiya,2017,1h 56m,,"7,4"," (6,5 mil)",Boris Khlebnikov,"Aleksandr Yatsenko, Irina Gorbacheva, Nikolay Shrayber",Family,"Un paramédico dedicado a sus pacientes lucha por hacer tiempo para su esposa, quien comienza a creer que sus pacientes son más importantes para él."
245,Te querré siempre,1954,1h 25m,7,"7,3", (13 mil),Roberto Rossellini,"Ingrid Bergman, George Sanders, Maria Mauban",Family,Una pareja infelizmente casada intenta encontrar dirección y conocimiento durante sus vacaciones en Nápoles.
246,Father and Daughter,2000,8m,,"7,8"," (7,4 mil)",Michael Dudok de Wit,James Laufer,Family,"A father says goodbye to his young daughter. Time passes and the daughter moves through life age by age, but within her there is always a deep longing for her father."
247,Casta invencible,1971,1h 54m,PG,"6,9"," (4,9 mil)",Paul Newman,"Paul Newman, Henry Fonda, Lee Remick",Family,Una familia de madereros de Oregon lucha por mantener vivo el negocio familiar en medio de tiempos cambiantes.
248,Guerreros de antaño,1994,1h 42m,18,"7,9", (39 mil),Lee Tamahori,"Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell",Family,Una familia descendiente de guerreros maoríes está atormentada por un padre violento y los problemas sociales de ser tratados como marginados.
249,Mommy,2014,2h 19m,16,"8,0", (65 mil),Xavier Dolan,"Anne Dorval, Suzanne Clément, Antoine Olivier Pilon",Family,Una madre viuda cría sola a su violento hijo y encuentra nueva esperanza cuando su misteriosa vecina se viene a vivir con ellos.
250,Solo el fin del mundo,2016,1h 37m,12,"6,8", (26 mil),Xavier Dolan,"Nathalie Baye, Vincent Cassel, Marion Cotillard",Family,"Louis (Gaspard Ulliel), un escritor con una enfermedad terminal, regresa a casa después de una larga ausencia para contar a su familia que se está muriendo."
251,Saraband,2003,1h 47m,R,"7,5"," (8,9 mil)",Ingmar Bergman,"Liv Ullmann, Erland Josephson, Börje Ahlstedt",Family,"Unos treinta años después de divorciarse de Johan, Marianne decide ir a la casa de verano de su exmarido para hacerle una visita. Al llegar, se encuentra en medio de un drama familiar entre el hijo de Johan, de otro matrimonio, y su nieta."
252,El mundo de Bimala,1984,2h 20m,Not Rated,"7,5", (2 mil),Satyajit Ray,"Soumitra Chatterjee, Victor Banerjee, Swatilekha Sengupta",Family,"Una mujer recuerda su pasado: su marido, que le ofreció contra toda costumbre una educación, y el compañero de universidad de este, lider de una rebelión contra la regla británica."
253,Charulata. La esposa solitaria,1964,1h 57m,Not Rated,"8,1"," (7,8 mil)",Satyajit Ray,"Soumitra Chatterjee, Madhavi Mukherjee, Shailen Mukherjee",Family,"La esposa solitaria del editor de un periódico se enamora de su primo político, que está de visita, y que comparte su pasión por la literatura."
254,Mahanagar,1963,2h 16m,Not Rated,"8,3"," (5,4 mil)",Satyajit Ray,"Anil Chatterjee, Madhavi Mukherjee, Jaya Bachchan",Family,"Life at home changes when a house-wife from a middle-class, conservative family in Calcutta gets a job as a saleswoman."
255,Van Gogi,2018,1h 43m,,"6,4", (422),Sergey Livnev,"Aleksey Serebryakov, Daniel Olbrychski, Elena Koreneva",Family,"Mark Ginzburg es un artista talentoso que está deprimido, tiene 52 años, pero el éxito personal y profesional se le ha escapado de las manos."
256,Syostry,2001,1h 23m,,"7,0"," (4,5 mil)",Sergey Bodrov,"Oksana Akinshina, Katya Gorina, Roman Ageev",Family,"Two young girls, Sveta and Dina, go on the run to avoid being kidnapped by the former associates of Dina's recently-released gangster father."
257,Dejad paso al mañana,1937,1h 31m,A,"8,1", (10 mil),Leo McCarey,"Victor Moore, Beulah Bondi, Fay Bainter",Family,Una pareja de ancianos se ve forzada a separarse cuando pierden su casa y ninguno de sus hijos quiere aceptarlos a ambos en sus hogares.
258,Dalshe: Tishina,1978,2h 30m,,"8,4", (58),Anatoli Efros,"Valeriy Gorbatsevich, Rostislav Plyatt, Faina Ranevskaya, Tatyana Novikova",Family,"Soviet television version of the performance of the Mossovet Theatre in 1978. Written by Viña Delmar ""Make Way for Tomorrow"". For thirteen years, the production was accompanied by continued success."
259,Tsena,1969,1h 49m,,"6,5", (30),Mikhail Kalik,"Mikhail Gluzskiy, Aleksandra Klimova, Leonid Gallis",Family,
260,¿Quién teme a Virginia Woolf?,1966,2h 11m,18,"8,0", (83 mil),Mike Nichols,"Elizabeth Taylor, Richard Burton, George Segal",Family,"Una pareja amargada y envejecida, con la ayuda del alcohol, utiliza a sus jóvenes huéspedes para alimentar la angustia y el dolor emocional hacia el otro en el transcurso de una angustiosa noche."
261,La noche,1961,2h 2m,Not Rated,"7,9", (26 mil),Michelangelo Antonioni,"Jeanne Moreau, Marcello Mastroianni, Monica Vitti",Family,Un día en la vida de un matrimonio infiel y el constante deterioro de su relación.
262,Milou en mayo,1990,1h 47m,A,"7,2"," (3,6 mil)",Louis Malle,"Marcel Bories, Michel Piccoli, Paulette Dubost",Family,Durante los acontecimientos de Mayo del 68 en Francia diferentes formas de ver el mundo enfrentan a los miembros de una familia en su casa de campo.
263,Eldfjall,2011,1h 39m,Not Rated,"7,2"," (1,6 mil)",Rúnar Rúnarsson,"Auður Drauma Bachmann, Þorsteinn Bachmann, Kristín Davíðsdóttir",Family,Hannes is an old man who has grown apart from his children. Recently retired when his wife gets ill he tries to reconcile with them and to atone for his cold demeanor in the past.
264,Incompresa,2014,1h 43m,Unrated,"6,6"," (1,5 mil)",Asia Argento,"Giulia Salerno, Charlotte Gainsbourg, Gabriel Garko",Family,"Rome, 1984, Aria is nine-year-old girl. On the verge of divorce, Aria's infantile and selfish parents are too preoccupied with their careers and extra-marital affairs to properly tend to any of Aria's needs. While her two older sisters are pampered, Aria is treated with cold indifference. Yet she yearns to love and to be loved. At school, Aria excels academically but is considered a misfit by everyone. She is misunderstood. Aria finds comfort in her cat - Dac and in her best friend - Angelica. Thrown out of both parents' homes, abandoned by all, even her best friend, Aria finally reaches the limit of what she can bear. She makes an unexpected decision in her life."
265,La vida conyugal (Jean-Marc),1964,1h 52m,,"7,1", (188),André Cayatte,"Jacques Charrier, Marie-José Nat, Michel Subor",Family,"The story of the couple from the very first meeting to break up told from a view of a man, Jean-Marc. The film shares the same plot with ""Françoise ou La vie conjugale"", that tells the same story from another perspective."
266,La vida conyugal (Françoise),1964,1h 52m,,"7,1", (229),André Cayatte,"Marie-José Nat, Jacques Charrier, Michel Subor",Family,"The story of the couple from the very first meeting to break up told from a view of a woman, Francoise. The film shares the same plot with ""Jean-Marc ou La vie conjugale"", that tells the same story from another perspective."
267,Bomzh (Bez opredelyonnogo mesta zhitelstva),1989,1h 37m,,"6,7", (36),Nikolai Skujbin,"Vladimir Steklov, Sergei Kharvat, Tamara Syomina",Family,"After living half of his life, the hero remembers that somewhere in a provincial town lives his ex-wife and his grown-up son. He goes to a place where he is neither expected nor remembered."
268,Kleine Teun,1998,1h 35m,,"6,9"," (1,2 mil)",Alex van Warmerdam,"Alex van Warmerdam, Annet Malherbe, Ariane Schluter",Family,The wife of an illiterate farmer hires a beautiful woman to teach him how to read and write.
269,Zapomnite menya takoy,1989,1h 38m,,"7,7", (67),Pavel Chukhray,"Angelina Stepanova, Oleg Borisov, Iya Savvina",Family,A multigenerational Russian family discusses their lives and crash of their ideals in the quickly disintegrating formerly socialist country.
270,Luna de miel en familia,1966,1h 55m,Approved,"7,3"," (2,1 mil)",John Boulting,"Roy Boulting, Hayley Mills, Avril Angers, John Comer",Family,"Compassionate look at the troubles of two young newlyweds, whose marriage has yet to be consummated."
271,Veloz como el viento,2016,1h 58m,12,"7,2"," (5,9 mil)",Matteo Rovere,"Stefano Accorsi, Matilda De Angelis, Paolo Graziosi",Family,"Giulia es una joven promesa de las carreras GT. Cuando su vida se desmorona, su única esperanza es su hermano, un antiguo campeón de ralis con problemas de drogadicción."
272,La vida invisible de Eurídice Gusmão,2019,2h 19m,16/fig,"7,7", (11 mil),Karim Aïnouz,"Julia Stockler, Carol Duarte, Flávia Gusmão",Family,Dos hermanas nacidas en Rio de Janeiro viven sus vidas cada una pensando que la otra tiene una vida de en sueño al otro lado del mundo.
273,El niño que domó el viento,2019,1h 53m,13,"7,6", (50 mil),Chiwetel Ejiofor,"Chiwetel Ejiofor, Maxwell Simba, Felix Lemburo",Family,Un joven de Malawi ayuda a su gente a combatir la sequía construyendo una turbina eólica con un libro de la biblioteca escolar.
274,Las mujeres de verdad tienen curvas,2002,1h 30m,PG-13,"6,9"," (8,7 mil)",Patricia Cardoso,"America Ferrera, Lupe Ontiveros, Ingrid Oliu",Family,"En el este de Los Ángeles, una joven de 18 años se debate entre sus ambiciones de ir a la universidad y los deseos de su dominante madre de que se case."
275,Infektionen,2018,17m,,"6,4", (78),Patrik Eklund,"Magnus Krepper, Ruth Vega Fernandez, Pia Halvorsen",Family,"Over the years, those small sticking points pervading Krister and Kristina Carnemos's marriage have filled them both with doubts over a future together."
276,Honey Boy,2019,1h 34m,18,"7,2", (42 mil),Alma Har'el,"Shia LaBeouf, Lucas Hedges, Noah Jupe",Family,Un niño actor intentan reparar su relación con su padre bebedor que a menudo se ha encontrado en el lado opuesto de la ley.
277,Nosotros dos,1994,1h 40m,13,"7,3"," (6,1 mil)",Geoff Burton,"Kevin Dowling, Jack Thompson, Russell Crowe, John Polson",Family,"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right."""
278,National Theatre Live: Todos eran mis hijos,2019,2h 45m,Not Rated,"8,3", (308),Jeremy Herrin,"Ross MacGibbon, Bill Pullman, Jenna Coleman, Sally Field",Family,"En América, en 1947, Joe y Kate Keller son un éxito; pero sus vidas están a punto de desmoronarse. Su pasado viene a pedirles cuentas y a acabar con su versión del sueño americano."
279,Todos eran mis hijos,1948,1h 34m,7,"7,3"," (2,6 mil)",Irving Reis,"Edward G. Robinson, Burt Lancaster, Mady Christians",Family,"Durante la Segunda Guerra Mundial, Joe Keller comete un delito e inculpa a su socio Herbert Deever, pero años más tarde su pecado vuelve a por él cuando descubre que su hijo planea casarse con la hija de Deever."
280,El príncipe perdido,2003,2 episodios,TV-PG,"7,6"," (2,2 mil)",Daniel Williams,"Matthew James Thomas, Rollo Weeks",Family,"The story of Prince John, the autistic and epileptic youngest son of Queen Mary and King George V, who spent his whole life hidden away from public view and died at the age of 13 in 1919."
281,"Je vais bien, ne t'en fais pas",2006,1h 32m,,"7,3", (12 mil),Philippe Lioret,"Kad Merad, Isabelle Renauld, Mélanie Laurent",Family,Lili returns from holidays and learns that her twin brother left the house after a violent argument with their father.
282,Café Express,1980,1h 40m,,"7,0", (807),Nanni Loy,"Nino Manfredi, Adolfo Celi, Vittorio Mezzogiorno",Family,Un trabajador italiano frustra a cualquiera que intente evitar que venda espresso en el tren de Milán a Nápoles.
283,El ferroviario,1956,1h 55m,13,"7,6"," (1,6 mil)",Pietro Germi,"Pietro Germi, Luisa Della Noce, Sylva Koscina",Family,"The railroad engineer Andrea Marcocci has been working with his partner and friend Gigi Liverani for thirty years and feels happy and proud of his work, drinking wine after hours with his friends in a bar owned by the former railroad man Ugo. Andrea is married to Sara, and his young son Sandro is very close to him; however, Andrea has issues with his unemployed son Marcello and with his pregnant daughter Giulia, whose boyfriend Renato Borghi was forced to marry her. After a suicide crosses the tracks of his train in a curve, Andrea feels deeply affected by the accident and almost collides with another train. The railroad company investigates the accident and steps Andrea down from his position. The domestic life of Andrea is also affected by his aggressive behavior and Marcello and Giulia leave home. Later Andrea also leaves home and starts to drink until the day Sandro visits him in a bar."
284,Khndzori aygin,1985,1h 25m,,"6,5", (46),Grigori Melik-Avakyan,"Sos Sargsyan, Alla Tumanian, Azat Sherents",Family,"An aged man falls in love with a woman refugee from Western Armenia. When his beloved dies because of his daughters, in a fury he destroys his only treasure - apple garden."
285,El relevo,1979,1h 41m,A,"7,7", (27 mil),Peter Yates,"Dennis Christopher, Dennis Quaid, Daniel Stern",Family,Un chico de pueblo obsesionado con el equipo ciclista italiano compite por el cariño de una universitaria.
286,Po glavnoy ulitse s orkestrom,1986,1h 34m,,"7,1", (205),Pyotr Todorovskiy,"Oleg Borisov, Lidiya Fedoseeva-Shukshina, Marina Zudina",Family,"This probably happens for everyone: suddenly you want to drastically change your fate, start ""from scratch"", not waste your time on trifles, but walk ""along the main street"". The hero of the film is not limited to such thoughts, he decides to act: leaves the service, leaves the family ."
