Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
532,Quatermass and the Pit,1967,1h 37m,Approved,7.0, (12K),Roy Ward Baker,"James Donald, Andrew Keir, Barbara Shelley",Horror,"A mysterious artifact is unearthed in London, and famous scientist Bernard Quatermass is called in to divine its origins and explain its strange effects on people."
533,The Other,1972,1h 48m,PG,6.8, (7.7K),Robert Mulligan,"Uta Hagen, Diana Muldaur, Chris Udvarnoky",Horror,"A series of gruesome accidents plague a small American farming community in the summer of 1935, encircling two identical twin brothers and their family."
534,The Woman in Black,1989,1h 42m,Not Rated,7.0, (6.8K),Herbert Wise,"Adrian Rawlins, Bernard Hepton, David Daker",Horror,"A lawyer travels to a small seaside town to settle the estate of a recently deceased woman, but soon becomes ensnared in something much more sinister."
535,Burnt Offerings,1976,1h 56m,PG,6.4, (15K),Dan Curtis,"Karen Black, Oliver Reed, Burgess Meredith",Horror,A family moves into a large old mansion in the countryside which seems to have a mysterious and sinister power over its new residents.
536,The Last Exorcism,2010,1h 27m,15,5.7, (54K),Daniel Stamm,"Patrick Fabian, Ashley Bell, Iris Bahr",Horror,A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.
537,Spalovac mrtvol,1969,1h 35m,Youth not allowed,8.0, (12K),Juraj Herz,"Rudolf Hrusínský, Vlasta Chramostová, Jana Stehnová",Horror,"Set in Central Europe during World War II, a demented cremator believes cremation relieves earthly suffering and sets out to save the world."
538,The Midnight Meat Train,2008,1h 38m,18,6.0, (75K),Ryûhei Kitamura,"Bradley Cooper, Leslie Bibb, Brooke Shields",Horror,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways."
539,The Quatermass Xperiment,1955,1h 22m,Approved,6.6, (8.1K),Val Guest,"Brian Donlevy, Jack Warner, Richard Wordsworth",Horror,"Professor Bernard Quatermass' manned rocket ship returns to Earth, but two of the astronauts are missing and the survivor seems ill and unable to communicate."
540,Le pacte des loups,2001,2h 22m,18,7.0, (75K),Christophe Gans,"Samuel Le Bihan, Mark Dacascos, Jérémie Renier",Horror,"In 18th-century France, the Chevalier de Fronsac and his Native American friend Mani are sent to the Gevaudan province at the king's behest to investigate the killings of hundreds by a mysterious beast."
541,Pánico en el Transiberiano,1972,1h 31m,R,6.5, (14K),Eugenio Martín,"Christopher Lee, Peter Cushing, Alberto de Mendoza",Horror,"While on the Trans-Siberian Express, an anthropologist and his rival must contain the threat posed by the former's cargo: a prehistoric ape which is the host for a parasitic alien lifeform."
542,Mystery of the Wax Museum,1933,1h 17m,Passed,6.8, (7.4K),Michael Curtiz,"Lionel Atwill, Fay Wray, Glenda Farrell",Horror,The disappearance of people and corpses leads a reporter to a wax museum and a sinister sculptor.
543,Inland Empire,2006,3h,15,6.8, (67K),David Lynch,"Karolina Gruszka, Krzysztof Majchrzak, Grace Zabriskie",Horror,"As an actress begins to adopt the persona of her character in a film, her world becomes nightmarish and surreal."
544,The Little Girl Who Lives Down the Lane,1976,1h 31m,PG,7.0, (19K),Nicolas Gessner,"Jodie Foster, Martin Sheen, Alexis Smith",Horror,"A thirteen-year-old girl, who lives with her absentee father, befriends a disabled teenage amateur magician and invites him, gradually, into her tenuous struggle against a predatory local neighbor."
545,Street Trash,1987,1h 31m,18,5.9, (13K),J. Michael Muro,"Mike Lackey, Vic Noto, Bill Chepil",Horror,"A liquor store owner sells alcoholic beverages to homeless people, unaware of what the bottles actually contain: toxic brew."
546,Kiss of the Dragon,2001,1h 38m,18,6.6, (69K),Chris Nahon,"Jet Li, Bridget Fonda, Tchéky Karyo",Horror,A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.
547,케이프 피어,1991,2h 8m,18,7.3, (235K),Martin Scorsese,"Robert De Niro, Nick Nolte, Jessica Lange",Horror,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him."
548,The Collector,2009,1h 30m,18,6.3, (78K),Marcus Dunstan,"William Prael, Diane Ayala Goldner, Juan Fernández",Horror,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps."
549,The Stuff,1985,1h 27m,R,5.9, (20K),Larry Cohen,"Michael Moriarty, Andrea Marcovicci, Garrett Morris",Horror,"A delicious, mysterious goo that oozes from the earth is marketed as the newest dessert sensation, but the tasty treat rots more than teeth when zombie-like snackers who only want to consume more of the strange substance at any cost begin infesting the world."
550,Twins of Evil,1971,1h 27m,R,6.6, (7.3K),John Hough,"Peter Cushing, Dennis Price, Mary Collinson",Horror,"A religious sect led by Gustav Weil hunts all women suspected of witchcraft, killing a number of innocent victims. Young Frieda, Gustav's niece, will involve herself in a devilish cult, and become an instrument of Justice in the region."
551,The Woman in Black,2012,1h 35m,15,6.4, (198K),James Watkins,"Emma Shorey, Molly Harmon, Ellisa Walker-Reid",Horror,A young solicitor travels to a remote village where he discovers that the vengeful ghost of a scorned woman is terrorizing the locals.
552,La cabina,1972,35m,,7.8, (5K),Antonio Mercero,"José Luis López Vázquez, Agustín González, Goyo Lebrero",Horror,A man gets trapped inside a telephone box and nobody is able to free him.
553,Nekromantik,1988,1h 11m,Not Rated,4.8, (12K),Jörg Buttgereit,"Bernd Daktari Lorenz, Beatrice Manowski, Harald Lundt",Horror,A necrophiliac has a hard time finding fulfillment in life.
554,Black Sheep,2006,1h 27m,Not Rated,5.8, (43K),Jonathan King,"Matthew Chamberlain, Nick Fenton, Sam Clarke",Horror,An experiment in genetic engineering turns harmless sheep into bloodthirsty killers that terrorize a sprawling New Zealand farm.
555,The Leopard Man,1943,1h 6m,Approved,6.7, (6.4K),Jacques Tourneur,"Dennis O'Keefe, Margo, Jean Brooks",Horror,"A seemingly-tame leopard used for a publicity stunt escapes and kills a young girl, spreading panic throughout a sleepy New Mexico town."
556,톡식 어벤저,1984,1h 22m,Youth not allowed,6.2, (36K),Michael Herz,"Lloyd Kaufman, Andree Maranda, Mitch Cohen, Jennifer Babtist",Horror,Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.
557,Severance,2006,1h 36m,18,6.4, (43K),Christopher Smith,"Toby Stephens, Claudie Blakley, Andy Nyman",Horror,During a team-building retreat in the mountains a group of sales representatives are hunted down one by one.
558,Halloween,2007,1h 49m,18,6.1, (137K),Rob Zombie,"Malcolm McDowell, Brad Dourif, Tyler Mane",Horror,"After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to Haddonfield to find his baby sister, Laurie."
559,The Ninth Gate,1999,2h 13m,15,6.7, (207K),Roman Polanski,"Johnny Depp, Frank Langella, Lena Olin",Horror,An unscrupulous dealer of rare books finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text capable of summoning the devil.
560,Tras el cristal,1986,1h 50m,18,6.7, (5.4K),Agustí Villaronga,"Günter Meisner, David Sust, Marisa Paredes",Horror,"A former Nazi child-killer is confined in an iron lung inside an old mansion after a suicide attempt. His wife hires him a full-time carer, a mysterious young man who is driven slowly mad by the old man's disturbing past."
561,Messiah of Evil,1974,1h 30m,R,6.3, (7.3K),Willard Huyck,"Gloria Katz, Michael Greer, Marianna Hill, Joy Bang",Horror,A young woman goes searching for her missing artist father. Her journey takes her to a strange Californian seaside town governed by a mysterious undead cult.
562,돌이킬 수 없는,2002,1h 37m,19,7.3, (159K),Gaspar Noé,"Monica Bellucci, Vincent Cassel, Albert Dupontel",Horror,Events over the course of one traumatic night in Paris unfold in reverse-chronological order.
563,Razorback,1984,1h 35m,R,6.0, (8.6K),Russell Mulcahy,"Gregory Harrison, Arkie Whiteley, Bill Kerr",Horror,"As a vicious wild boar terrorizes the Australian outback, the husband of one of the victims is joined by a hunter and a farmer in a search for the beast."
564,The Vampire Lovers,1970,1h 31m,R,6.4, (8.7K),Roy Ward Baker,"Ingrid Pitt, Pippa Steel, Madeline Smith",Horror,Seductive vampire Carmilla Karnstein and her family target the beautiful and the rich in a remote area of late eighteenth-century Gemany.
565,WereWolf of London,1935,1h 15m,Approved,6.3, (7.2K),Stuart Walker,"Henry Hull, Warner Oland, Valerie Hobson",Horror,"After botanist Wilfred Glendon travels to Tibet in search of a rare flower, the Mariphasa, he returns to a London haunted by murders that can only be the work of bloodthirsty werewolves."
566,로즈마리 킬러,1981,1h 29m,15,5.9, (14K),Joseph Zito,"Vicky Dawson, Christopher Goutman, Lawrence Tierney",Horror,"An unknown killer, clad in World War II U.S. Army fatigues, stalks a small California town, bent on reliving a 35 year-old double murder by focusing on a group of college kids holding an annual graduation dance."
567,Brain Damage,1988,1h 24m,R,6.5, (14K),Frank Henenlotter,"Rick Hearst, Gordon MacDonald, Jennifer Lowry",Horror,"One morning, a young man wakes to find that a small, disgusting creature has attached itself to the base of his brain stem. The creature gives him a euphoric state of happiness but demands human victims in return."
568,Jason Lives: Friday the 13th Part VI,1986,1h 26m,18,6.0, (56K),Tom McLoughlin,"Thom Mathews, Jennifer Cooke, David Kagen",Horror,"Tommy Jarvis exhumes Jason Voorhees to cremate his corpse, but inadvertently brings him back to life instead. The newly revived killer seeks revenge, and Tommy may be the only one who can stop him."
569,Gremlins 2: The New Batch,1990,1h 46m,All,6.5, (118K),Joe Dante,"Howie Mandel, Tony Randall, Zach Galligan",Horror,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper."
570,The Addiction,1995,1h 22m,18,6.5, (13K),Abel Ferrara,"Lili Taylor, Christopher Walken, Annabella Sciorra",Horror,"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood."
571,Kurutta ichipêji,1926,1h 10m,Not Rated,7.3, (5.2K),Teinosuke Kinugasa,"Masuo Inoue, Ayako Iijima, Yoshie Nakagawa",Horror,A man takes a job at an asylum with hopes of freeing his imprisoned wife.
572,The Children,2008,1h 24m,R,5.9, (20K),Tom Shankland,"Eva Birthistle, Stephen Campbell Moore, Jeremy Sheffield",Horror,A relaxing Christmas vacation turns into a terrifying fight for survival as the children begin to turn on their parents.
573,The Mothman Prophecies,2002,1h 59m,15,6.4, (88K),Mark Pellington,"Richard Gere, David Eigenberg, Bob Tracey",Horror,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities."
574,Silver Bullet,1985,1h 35m,R,6.4, (35K),Daniel Attias,"Gary Busey, Everett McGill, Corey Haim",Horror,"In a small town, brutal killings start to plague the close-knit community. Marty Coslaw, a paraplegic boy, is convinced the murders are the doings of a werewolf."
575,고스트 버스터즈,1984,1h 45m,12,7.8, (478K),Ivan Reitman,"Bill Murray, Dan Aykroyd, Sigourney Weaver",Horror,"Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers."
576,Taste of Fear,1961,1h 21m,Approved,7.4, (6.3K),Seth Holt,"Susan Strasberg, Ronald Lewis, Ann Todd",Horror,"A wheelchair-bound young woman returns to her father's estate after 10 years, and although she's told he's away, she keeps seeing his dead body on the estate."
577,록키 호러 픽쳐 쇼,1975,1h 40m,18,7.4, (179K),Jim Sharman,"Tim Curry, Susan Sarandon, Barry Bostwick",Horror,A rain-soaked couple take refuge in the castle of a transvestite mad scientist from outer space who is about to unveil his greatest creation.
578,La ragazza che sapeva troppo,1963,1h 26m,Not Rated,6.9, (6.2K),Mario Bava,"John Saxon, Letícia Román, Valentina Cortese",Horror,"A mystery novel-loving American tourist witnesses a murder in Rome, and soon finds herself and her suitor caught up in a series of killings."
579,Grave Encounters,2011,1h 32m,15,6.1, (70K),Colin Minihan,"Stuart Ortiz, The Vicious Brothers, Benjamin Wilkinson, Sean Rogerson, Ashleigh Gryzko",Horror,"For their ghost hunting reality show, a production crew locks themselves inside an abandoned mental hospital that's supposedly haunted - and it might prove to be all too true."
580,The Spiral Staircase,1946,1h 23m,Approved,7.3, (12K),Robert Siodmak,"Dorothy McGuire, George Brent, Ethel Barrymore",Horror,"In 1906, a shadowy serial killer is targeting women with ""afflictions""; one night during a thunderstorm, the mute Helen feels menaced."
581,Funny Games,2007,1h 51m,18,6.5, (109K),Michael Haneke,"Naomi Watts, Tim Roth, Michael Pitt",Horror,Two psychopathic young men take a family hostage in their cabin.
582,The Most Dangerous Game,1932,1h 3m,12,7.1, (15K),Irving Pichel,"Ernest B. Schoedsack, Joel McCrea, Fay Wray, Leslie Banks",Horror,"A psychotic big game hunter deliberately strands a luxury yacht on a remote island, where he begins to hunt its passengers for sport."
583,Dr. Jekyll and Mr. Hyde,1920,1h 9m,Unrated,6.9, (6.5K),John S. Robertson,"John Barrymore, Martha Mansfield, Brandon Hurst",Horror,"Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself."
584,Riget,1994–2022,13 eps,18,8.2, (21K),Lars von Trier,"Søren Pilmark, Ghita Nørby, Birgitte Raaberg",Horror,"Doctors at an ultramodern hospital in Denmark become convinced, by way of weird, inexplicable happenings, that the place is haunted."
585,아이덴티티,2003,1h 30m,15,7.3, (286K),James Mangold,"John Cusack, Ray Liotta, Amanda Peet",Horror,"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one."
586,Night of the Demons,1988,1h 30m,18,6.1, (21K),Kevin Tenney,"Hal Havins, Allison Barron, Alvin Alexis",Horror,"Ten teenagers party at an abandoned funeral parlor on Halloween night. When an evil force awakens, demonic spirits keep them from leaving and turn their gathering into a living Hell."
587,Triangle,2009,1h 39m,15,6.9, (144K),Christopher Smith,"Melissa George, Joshua McIvor, Jack Taylor",Horror,"Five friends set sail and their yacht is overturned by a strange and sudden storm. A mysterious ship arrives to rescue them, and what happens next cannot be explained."
588,The Signal,2007,1h 43m,18,6.0, (22K),David Bruckner,"Dan Bush, Jacob Gentry, Anessa Ramsey, Justin Welborn, Scott Poythress",Horror,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television."
589,Arachnophobia,1990,1h 49m,12,6.5, (80K),Frank Marshall,"Jeff Daniels, Harley Jane Kozak, John Goodman",Horror,"A new species of South American killer spider hitches a lift to a California town in a coffin and starts to breed, leaving a trail of deaths that puzzle and terrify young Dr. Ross Jennings, who is newly arrived in town with his family."
590,Berberian Sound Studio,2012,1h 32m,Not Rated,6.2, (18K),Peter Strickland,"Toby Jones, Cosimo Fusco, Antonio Mancino",Horror,A sound engineer's work for an Italian horror studio becomes a terrifying case of life imitating art.
591,The Hunchback of Notre Dame,1923,2h 13m,Passed,7.2, (6.6K),Wallace Worsley,"Lon Chaney, Patsy Ruth Miller, Norman Kerry",Horror,"In 15th-century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with a gypsy dancer."
592,C'est arrivé près de chez vous,1992,1h 35m,19,7.4, (46K),Rémy Belvaux,"André Bonzel, Benoît Poelvoorde, Benoît Poelvoorde, Jacqueline Poelvoorde-Pappaert, Nelly Pappaert",Horror,A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.
593,A Girl Walks Home Alone at Night,2014,1h 41m,15,6.9, (41K),Ana Lily Amirpour,"Sheila Vand, Arash Marandi, Marshall Manesh",Horror,"In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire."
594,Das Testament des Dr. Mabuse,1933,2h 2m,15,7.9, (14K),Fritz Lang,"Rudolf Klein-Rogge, Otto Wernicke, Thomy Bourdelle",Horror,A criminal mastermind uses hypnosis to rule the rackets after death.
595,Fido,2006,1h 33m,R,6.7, (31K),Andrew Currie,"David Kaye, Jan Skorzewski, Kevin Tyell",Horror,"In a society where humanity has narrowly won a war against a zombie outbreak and technology allows for zombies to be used as working slaves, a young boy's close friendship with his family's household zombie becomes problematic."
596,The Devil-Doll,1936,1h 18m,Approved,7.0, (5.4K),Tod Browning,"Lionel Barrymore, Maureen O'Sullivan, Frank Lawton",Horror,An escaped convict uses miniaturized humans to wreak vengeance on those who framed him.
597,Deranged,1974,1h 24m,R,6.3, (6.3K),Jeff Gillen,"Alan Ormsby, Roberts Blossom, Cosette Lee, Leslie Carlson",Horror,"A deranged rural farmer becomes a grave robber and murderer after the death of his possessive mother, whose corpse he keeps, among others, as his companion in a decaying farmhouse."
598,The Skin I Live In,2011,2h,18,7.6, (177K),Pedro Almodóvar,"Antonio Banderas, Elena Anaya, Marisa Paredes",Horror,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession."
599,April Fool's Day,1986,1h 29m,R,6.1, (20K),Fred Walton,"Jay Baker, Pat Barlow, Lloyd Berry",Horror,"Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems."
600,미이라,1959,1h 26m,Unrated,6.6, (12K),Terence Fisher,"Peter Cushing, Christopher Lee, Yvonne Furneaux",Horror,"In 1895, British archaeologists find and open the tomb of Egyptian Princess Ananka with nefarious consequences."
601,Jyuragi gongwon,1993,2h 7m,12,8.2, (1.1M),Steven Spielberg,"Sam Neill, Laura Dern, Jeff Goldblum",Horror,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger."
602,Sweeney Todd: The Demon Barber of Fleet Street,2007,1h 56m,18,7.3, (402K),Tim Burton,"Johnny Depp, Helena Bonham Carter, Alan Rickman",Horror,"The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett."
603,V/H/S,2012,1h 56m,18,5.8, (74K),Matt Bettinelli-Olpin,"David Bruckner, Tyler Gillett, Calvin Lee Reeder, Lane Hughes, Kentucker Audley",Horror,"When a group of misfits are hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for."
604,Noroi,2005,1h 55m,Not Rated,6.8, (18K),Kôji Shiraishi,"Jin Muraki, Rio Kanno, Tomono Kuga",Horror,A prominent paranormal journalist Kobayashi goes missing shortly after completing a documentary. What begins as an investigation into strange noises soon evolves into the chilling mystery of a demonic entity named Kagutaba.
605,Motel Hell,1980,1h 41m,18,6.0, (15K),Kevin Connor,"Rory Calhoun, Paul Linke, Nancy Parsons",Horror,"A seemingly friendly farmer and his sister kidnap unsuspecting travelers and bury them alive, using them to create the ""special meat"" they are famous for."
606,The Crazies,2010,1h 41m,18,6.5, (136K),Breck Eisner,"Timothy Olyphant, Radha Mitchell, Joe Anderson",Horror,"After a strange and insecure plane crash, an unusual toxic virus enters a quaint farming town. A young couple are quarantined, but they fight for survival along with help from a couple of people."
607,Hatchet,2006,1h 33m,R,5.7, (36K),Adam Green,"Joel David Moore, Amara Zaragoza, Deon Richmond",Horror,"When a group of tourists in a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare."
608,Dead End,2003,1h 25m,15,6.4, (35K),Jean-Baptiste Andrea,"Fabrice Canepa, Ray Wise, Lin Shaye, Mick Cain",Horror,"Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life."
609,Young Frankenstein,1974,1h 46m,15,8.0, (178K),Mel Brooks,"Gene Wilder, Peter Boyle, Marty Feldman",Horror,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body."
610,What Lies Beneath,2000,2h 10m,15,6.6, (143K),Robert Zemeckis,"Michelle Pfeiffer, Katharine Towne, Miranda Otto",Horror,The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.
611,The Incredible Shrinking Man,1957,1h 21m,Approved,7.6, (21K),Jack Arnold,"Grant Williams, Randy Stuart, April Kent",Horror,"After Scott Carey begins to shrink because of exposure to a combination of radiation and insecticide, medical science is powerless to help him."
612,Lo squartatore di New York,1982,1h 31m,Not Rated,6.3, (14K),Lucio Fulci,"Jack Hedley, Almanta Suska, Howard Ross",Horror,A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.
613,참극의 관,1981,1h 36m,15,5.9, (18K),Tobe Hooper,"Elizabeth Berridge, Shawn Carson, Jeanne Austin",Horror,"Teenage Amy Harper, her boyfriend Buzz Dawson, and their friends Richie Atterbury and Liz Duncan visit a local carnival for a night of innocent amusement, but soon witness a fortune teller's murder and find that the exits are locked."
614,The Cat and the Canary,1927,1h 48m,Passed,7.1, (3.7K),Paul Leni,"Laura La Plante, Creighton Hale, Forrest Stanley",Horror,Relatives of an eccentric millionaire gather in his spooky mansion on the 20th anniversary of his death for the reading of his will.
615,Jigoku,1960,1h 41m,Not Rated,6.7, (4.9K),Nobuo Nakagawa,"Shigeru Amachi, Utako Mitsuya, Yôichi Numata",Horror,"A group of sinners involved in interconnected tales of murder, revenge, deceit and adultery all meet at the Gates of Hell."
616,Angustia,1987,1h 26m,R,6.7, (4.7K),Bigas Luna,"Zelda Rubinstein, Michael Lerner, Talia Paul",Horror,A controlling mother uses telepathic powers to send her middle-aged son on a killing spree.
617,Amer,2009,1h 30m,Not Rated,6.1, (6.8K),Hélène Cattet,"Bruno Forzani, Cassandra Forêt, Charlotte Eugène Guibeaud, Marie Bos",Horror,"As a young girl Ana was a rebellious child. She was also tormented by images of death and a shadowy, ominous figure in black. Now an adult, she is once again tormented by shadowy, other-worldly forms."
618,Quella villa accanto al cimitero,1981,1h 26m,18,6.1, (18K),Lucio Fulci,"Catriona MacColl, Paolo Malco, Ania Pieroni",Horror,"A New England home is terrorized by a series of murders, unbeknownst to the guests that a gruesome secret is hiding in the basement."
619,Dead Silence,2007,1h 29m,18,6.1, (107K),James Wan,"Ryan Kwanten, Amber Valletta, Donnie Wahlberg",Horror,"After his wife meets a grisly end, Jamie Ashen returns to his haunted hometown of Ravens Fair to find answers. His investigation leads him to the ghost of a ventriloquist named Mary Shaw who seems to have ties to his entire family tree"
620,"Dracula, Prince of Darkness",1966,1h 30m,Approved,6.6, (12K),Terence Fisher,"Christopher Lee, Barbara Shelley, Andrew Keir",Horror,"Ten years after his demise, Count Dracula is resurrected by his servant and preys on four unsuspecting English tourists who have taken shelter in his castle."
621,Final Destination 2,2003,1h 30m,18,6.2, (212K),David R. Ellis,"Ali Larter, A.J. Cook, Michael Landes",Horror,Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.
622,The Blood on Satan's Claw,1971,1h 37m,R,6.4, (8.7K),Piers Haggard,"Patrick Wymark, Linda Hayden, Barry Andrews",Horror,"In early 18th century England, the children of a village slowly convert into a coven of devil worshipers."
623,Signs,2002,1h 46m,12,6.8, (407K),M. Night Shyamalan,"Mel Gibson, Joaquin Phoenix, Rory Culkin",Horror,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come."
624,Deliria,1987,1h 30m,15,6.6, (10K),Michele Soavi,"David Brandon, Richard Barkeley, Barbara Cupisti",Horror,The cast and crew of an upcoming show find themselves trapped in a theater with a murderous escaped psychopath.
625,The Plague of the Zombies,1966,1h 30m,Approved,6.5, (6.1K),John Gilling,"André Morell, Diane Clare, Brook Williams",Horror,"During a mysterious epidemic in a small Cornish village, the local doctor summons his professor friend for help."
626,Feast,2005,1h 35m,R,6.2, (36K),John Gulager,"Duane Whitaker, Balthazar Getty, Chauntae Davies",Horror,Patrons locked inside a bar are forced to fight monsters.
627,Wait Until Dark,1967,1h 48m,12,7.7, (36K),Terence Young,"Audrey Hepburn, Alan Arkin, Richard Crenna",Horror,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.
628,Race with the Devil,1975,1h 28m,PG,6.6, (8K),Jack Starrett,"Peter Fonda, Warren Oates, Loretta Swit",Horror,Two couples vacationing together in an R.V. from Texas to Colorado are terrorized after they witness a murder during a Satanic ritual.
629,Cujo,1983,1h 33m,18,6.1, (54K),Lewis Teague,"Dee Wallace, Danny Pintauro, Daniel Hugh Kelly",Horror,"Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town."
630,"이치, 더 킬러",2001,2h 9m,(Banned),6.9, (63K),Takashi Miike,"Tadanobu Asano, Nao Ômori, Shin'ya Tsukamoto",Horror,"As sadomasochistic yakuza enforcer Kakihara searches for his missing boss he comes across Ichi, a repressed and psychotic killer who may be able to inflict levels of pain that Kakihara has only dreamed of achieving."
631,Night of the Living Dead,1990,1h 32m,18,6.8, (48K),Tom Savini,"Tony Todd, Patricia Tallman, Tom Towles",Horror,"When the unburied dead return to life and seek human victims, seven refugees shelter in a house in the Pennsylvanian countryside."
632,Predator,1987,1h 47m,18,7.8, (487K),John McTiernan,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo",Horror,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.
633,The Crazies,1973,1h 43m,R,6.1, (16K),George A. Romero,"Lane Carroll, Will MacMillan, Harold Wayne Jones",Horror,"The military attempts to contain a manmade combat virus that causes death and permanent insanity in those infected, as it overtakes a small Pennsylvania town."
634,American Mary,2012,1h 43m,19,6.2, (30K),Jen Soska,"Sylvia Soska, Katharine Isabelle, Antonio Cupo, Tristan Risk",Horror,"The allure of easy money sends Mary Mason, a medical student, into the world of underground surgeries which ends up leaving more marks on her than her so-called ""freakish"" clients."
635,Seconds,1966,1h 46m,R,7.6, (24K),John Frankenheimer,"Frank Campanella, John Randolph, Frances Reid",Horror,A sinister company transforms a plain client.
636,Manhunter,1986,2h,18,7.2, (89K),Michael Mann,"William Petersen, Kim Greist, Joan Allen",Horror,"Former FBI profiler Will Graham returns to service to pursue a deranged serial killer dubbed ""the Tooth Fairy"" by the media."
637,Perfect Blue,1997,1h 22m,18,8.0, (114K),Satoshi Kon,"Junko Iwao, Rica Matsumoto, Shinpachi Tsuji",Horror,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past."
638,Non si sevizia un paperino,1972,1h 45m,Not Rated,7.0, (12K),Lucio Fulci,"Florinda Bolkan, Barbara Bouchet, Tomas Milian",Horror,"When a southern Italian town is rocked by a string of child murders, the police and two urban outcasts search for the culprit amid scapegoating within the superstitious community."
639,인키퍼스,2011,1h 41m,R,5.5, (39K),Ti West,"Sara Paxton, Pat Healy, Alison Bartlett",Horror,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay."
640,Jisatsu sâkuru,2001,1h 39m,R,6.5, (24K),Sion Sono,"Ryô Ishibashi, Masatoshi Nagase, Mai Hôshô",Horror,A detective is trying to find the cause of a string of suicides.
641,The Stepford Wives,1975,1h 55m,PG,6.9, (21K),Bryan Forbes,"Katharine Ross, Paula Prentiss, Peter Masterson",Horror,"Joanna Eberhart has come to the quaint little town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents."
642,Splinter,2008,1h 22m,18,6.1, (43K),Toby Wilkins,"Charles Baker, Jill Wagner, Paulo Costanzo",Horror,"Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror."
643,The Man Who Laughs,1928,1h 50m,Not Rated,7.6, (9K),Paul Leni,"Mary Philbin, Conrad Veidt, Julius Molnar",Horror,"When a proud noble refuses to kiss the hand of the despotic King James in 1690, he is cruelly executed and his son surgically disfigured."
